book,coref_id,character_name,provider,pred_O,gt_O,pred_C,gt_C,pred_E,gt_E,pred_A,gt_A,pred_N,gt_N
an_ideal_husband,char_mrs_cheveley,Mrs. Cheveley,Anthropic,0.7,0.751504,-0.6,0.288448,0.8,0.72542,-0.9,-0.7646599999999999,0.7,0.26141999999999993
an_ideal_husband,char_mrs_cheveley,Mrs. Cheveley,Google,0.5,0.751504,-0.5,0.288448,0.5,0.72542,-0.5,-0.7646599999999999,0.5,0.26141999999999993
an_ideal_husband,char_lady_chiltern,Lady Chiltern,OpenAI,0.0,-0.162024,0.8,0.7448079999999999,0.2,0.222408,0.6,0.251796,0.5,0.41082799999999997
an_ideal_husband,char_lady_chiltern,Lady Chiltern,Anthropic,-0.6,-0.162024,0.8,0.7448079999999999,-0.4,0.222408,0.5,0.251796,0.7,0.41082799999999997
an_ideal_husband,char_lady_chiltern,Lady Chiltern,Google,0.5,-0.162024,0.5,0.7448079999999999,-0.5,0.222408,0.5,0.251796,-0.5,0.41082799999999997
an_ideal_husband,char_mabel_chiltern,Mabel Chiltern,OpenAI,0.0,0.592012,-0.5,0.030788000000000003,0.8,0.75458,0.2,0.37963199999999997,-0.5,-0.32233999999999996
an_ideal_husband,char_mabel_chiltern,Mabel Chiltern,Anthropic,0.7,0.592012,-0.6,0.030788000000000003,0.8,0.75458,0.6,0.37963199999999997,0.3,-0.32233999999999996
an_ideal_husband,char_mabel_chiltern,Mabel Chiltern,Google,0.5,0.592012,-0.5,0.030788000000000003,0.5,0.75458,0.0,0.37963199999999997,0.0,-0.32233999999999996
an_ideal_husband,char_lord_caversham,Lord Caversham,OpenAI,-0.3,-0.31201999999999996,0.2,0.4628439999999999,0.6,0.305612,-0.5,-0.128944,-0.3,0.050556000000000004
an_ideal_husband,char_lord_caversham,Lord Caversham,Anthropic,-0.7,-0.31201999999999996,0.6,0.4628439999999999,0.5,0.305612,-0.4,-0.128944,0.5,0.050556000000000004
an_ideal_husband,char_lord_caversham,Lord Caversham,Google,0.0,-0.31201999999999996,0.5,0.4628439999999999,-0.5,0.305612,-0.5,-0.128944,0.0,0.050556000000000004
an_ideal_husband,char_phipps,Phipps,OpenAI,-0.5,-0.13999999999999999,0.8,0.22766799999999998,-0.6,-0.08806,0.7,0.16324,-0.6,-0.14128800000000002
an_ideal_husband,char_phipps,Phipps,Anthropic,-0.8,-0.13999999999999999,0.9,0.22766799999999998,-0.7,-0.08806,0.6,0.16324,-0.8,-0.14128800000000002
an_ideal_husband,char_phipps,Phipps,Google,0.0,-0.13999999999999999,1.0,0.22766799999999998,-1.0,-0.08806,0.5,0.16324,-0.5,-0.14128800000000002
an_ideal_husband,char_lady_markby,Lady Markby,OpenAI,-0.5,-0.205044,-0.5,0.33593199999999995,0.5,0.532592,-0.5,0.05980799999999999,0.0,-0.12050799999999999
an_ideal_husband,char_lady_markby,Lady Markby,Anthropic,-0.7,-0.205044,0.3,0.33593199999999995,0.8,0.532592,0.4,0.05980799999999999,-0.6,-0.12050799999999999
an_ideal_husband,char_lady_markby,Lady Markby,Google,0.2,-0.205044,0.0,0.33593199999999995,0.5,0.532592,0.2,0.05980799999999999,-0.5,-0.12050799999999999
an_ideal_husband,char_mrs_marchmont,Mrs. Marchmont,OpenAI,0.2,0.15167599999999998,-0.3,-0.09357599999999999,0.4,0.236172,-0.4,0.086912,0.3,0.028924
an_ideal_husband,char_mrs_marchmont,Mrs. Marchmont,Anthropic,0.3,0.15167599999999998,-0.6,-0.09357599999999999,0.7,0.236172,-0.4,0.086912,0.5,0.028924
an_ideal_husband,char_mrs_marchmont,Mrs. Marchmont,Google,0.5,0.15167599999999998,-0.5,-0.09357599999999999,0.0,0.236172,0.0,0.086912,0.5,0.028924
an_ideal_husband,char_lady_basildon,Lady Basildon,OpenAI,-0.3,-0.196788,-0.4,0.01864000000000001,0.4,0.339528,-0.6,-0.164196,0.2,0.183508
an_ideal_husband,char_lady_basildon,Lady Basildon,Anthropic,-0.7,-0.196788,-0.6,0.01864000000000001,0.6,0.339528,-0.5,-0.164196,0.4,0.183508
an_ideal_husband,char_lady_basildon,Lady Basildon,Google,0.0,-0.196788,-0.5,0.01864000000000001,0.0,0.339528,-0.5,-0.164196,0.5,0.183508
anna_karenina,179,Levin,OpenAI,0.25,0.31322857142857147,0.15,0.4825214285714286,-0.35,-0.3662500000000001,0.35,0.5249642857142858,0.75,0.27855357142857146
anna_karenina,179,Levin,Anthropic,0.5,0.31322857142857147,0.3,0.4825214285714286,-0.4,-0.3662500000000001,0.6,0.5249642857142858,0.7,0.27855357142857146
anna_karenina,179,Levin,Google,-0.5,0.31322857142857147,0.5,0.4825214285714286,-0.5,-0.3662500000000001,0.6,0.5249642857142858,0.8,0.27855357142857146
anna_karenina,224,Vronsky,OpenAI,0.35,0.34098749999999994,0.25,-0.07128437499999997,0.55,0.5817687500000001,0.05,-0.06367812499999997,0.15,0.108646875
anna_karenina,224,Vronsky,Anthropic,0.3,0.34098749999999994,0.2,-0.07128437499999997,0.65,0.5817687500000001,0.1,-0.06367812499999997,-0.3,0.108646875
anna_karenina,224,Vronsky,Google,0.6,0.34098749999999994,-0.2,-0.07128437499999997,0.7,0.5817687500000001,0.2,-0.06367812499999997,-0.5,0.108646875
anna_karenina,172,Alexey Alexandrovitch,OpenAI,-0.2,-0.22531249999999997,0.85,0.7063875,-0.35,-0.30469375,-0.25,-0.06365937499999999,0.35,0.07122812499999999
anna_karenina,172,Alexey Alexandrovitch,Anthropic,0.2,-0.22531249999999997,0.85,0.7063875,-0.3,-0.30469375,-0.3,-0.06365937499999999,0.4,0.07122812499999999
anna_karenina,172,Alexey Alexandrovitch,Google,-0.7,-0.22531249999999997,1.0,0.7063875,-0.5,-0.30469375,-0.6,-0.06365937499999999,-0.6,0.07122812499999999
anna_karenina,184,Kitty,OpenAI,0.25,0.03962222222222219,0.1,0.06304999999999998,0.45,0.46038888888888896,0.6,0.4221821428571429,0.75,0.28906666666666675
anna_karenina,184,Kitty,Anthropic,0.2,0.03962222222222219,-0.1,0.06304999999999998,0.5,0.46038888888888896,0.6,0.4221821428571429,0.7,0.28906666666666675
anna_karenina,184,Kitty,Google,-0.2,0.03962222222222219,0.0,0.06304999999999998,0.6,0.46038888888888896,0.7,0.4221821428571429,0.8,0.28906666666666675
anna_karenina,266,Anna,OpenAI,0.35,0.39980000000000004,-0.25,-0.35486666666666666,0.25,0.3237333333333333,0.05,-0.3038,0.85,0.5700000000000002
anna_karenina,266,Anna,Anthropic,0.4,0.39980000000000004,-0.3,-0.35486666666666666,0.5,0.3237333333333333,0.3,-0.3038,0.85,0.5700000000000002
anna_karenina,266,Anna,Google,0.3,0.39980000000000004,-0.6,-0.35486666666666666,0.6,0.3237333333333333,-0.2,-0.3038,0.9,0.5700000000000002
anna_karenina,154,Dolly,OpenAI,-0.1,-0.145084375,0.6,0.502996875,-0.2,-0.10529999999999999,0.5,0.5689124999999998,0.9,0.287590625
anna_karenina,154,Dolly,Anthropic,-0.1,-0.145084375,0.4,0.502996875,0.3,-0.10529999999999999,0.75,0.5689124999999998,0.65,0.287590625
anna_karenina,154,Dolly,Google,-0.4,-0.145084375,0.7,0.502996875,-0.2,-0.10529999999999999,0.7,0.5689124999999998,0.9,0.287590625
anna_karenina,295,Betsy,OpenAI,0.35,0.005905555555555541,0.1,0.1485222222222222,0.65,0.6368666666666667,0.05,-0.015694444444444445,0.45,0.10761111111111113
anna_karenina,295,Betsy,Anthropic,0.3,0.005905555555555541,0.1,0.1485222222222222,0.8,0.6368666666666667,0.4,-0.015694444444444445,0.1,0.10761111111111113
anna_karenina,295,Betsy,Google,-0.3,0.005905555555555541,0.2,0.1485222222222222,0.8,0.6368666666666667,-0.3,-0.015694444444444445,-0.2,0.10761111111111113
anna_karenina,270,Countess Lidia Ivanovna,OpenAI,0.35,-0.1310611111111111,0.25,0.5111722222222223,0.45,0.24373333333333333,0.15,0.19053333333333328,0.65,0.25338888888888894
anna_karenina,270,Countess Lidia Ivanovna,Anthropic,-0.2,-0.1310611111111111,0.4,0.5111722222222223,0.7,0.24373333333333333,-0.1,0.19053333333333328,0.6,0.25338888888888894
anna_karenina,270,Countess Lidia Ivanovna,Google,-0.2,-0.1310611111111111,0.6,0.5111722222222223,0.7,0.24373333333333333,-0.8,0.19053333333333328,0.7,0.25338888888888894
antony_and_cleopatra,char_cleopatra,Cleopatra,OpenAI,0.6,0.9248060606060606,-0.2,-0.7038848484848486,0.8,0.8939000000000001,-0.3,-0.4335606060606061,0.7,0.746078787878788
antony_and_cleopatra,char_cleopatra,Cleopatra,Anthropic,0.7,0.9248060606060606,-0.6,-0.7038848484848486,0.8,0.8939000000000001,-0.5,-0.4335606060606061,0.8,0.746078787878788
antony_and_cleopatra,char_cleopatra,Cleopatra,Google,0.5,0.9248060606060606,-0.5,-0.7038848484848486,0.5,0.8939000000000001,-0.5,-0.4335606060606061,0.5,0.746078787878788
antony_and_cleopatra,char_mark_antony,Mark Antony,OpenAI,0.3,0.5068941176470588,-0.2,-0.4923352941176471,0.8,0.6376058823529412,0.0,0.013176470588235295,0.6,0.5259823529411765
antony_and_cleopatra,char_mark_antony,Mark Antony,Anthropic,0.6,0.5068941176470588,-0.5,-0.4923352941176471,0.7,0.6376058823529412,0.3,0.013176470588235295,0.8,0.5259823529411765
antony_and_cleopatra,char_mark_antony,Mark Antony,Google,0.5,0.5068941176470588,-0.5,-0.4923352941176471,0.5,0.6376058823529412,0.0,0.013176470588235295,0.5,0.5259823529411765
as_you_like_it,char_rosalind,Rosalind,OpenAI,0.8,0.8279757575757577,0.3,0.47699393939393947,0.6,0.7453606060606062,0.5,0.7148424242424244,-0.2,-0.6016121212121213
as_you_like_it,char_rosalind,Rosalind,Anthropic,0.8,0.8279757575757577,0.6,0.47699393939393947,0.7,0.7453606060606062,0.5,0.7148424242424244,0.3,-0.6016121212121213
as_you_like_it,char_rosalind,Rosalind,Google,0.7,0.8279757575757577,0.3,0.47699393939393947,0.5,0.7453606060606062,0.4,0.7148424242424244,-0.3,-0.6016121212121213
coriolanus,char_caius_martius_coriolanus,Caius Martius Coriolanus,OpenAI,-0.3,-0.37958421052631575,0.5,0.6789263157894737,0.3,0.10070526315789473,-0.8,-0.7920631578947369,0.6,0.4388
coriolanus,char_caius_martius_coriolanus,Caius Martius Coriolanus,Anthropic,-0.7,-0.37958421052631575,0.6,0.6789263157894737,0.8,0.10070526315789473,-0.85,-0.7920631578947369,0.75,0.4388
coriolanus,char_caius_martius_coriolanus,Caius Martius Coriolanus,Google,-0.7,-0.37958421052631575,0.2,0.6789263157894737,-0.6,0.10070526315789473,-0.8,-0.7920631578947369,0.7,0.4388
coriolanus,char_menenius_agrippa,Menenius Agrippa,OpenAI,0.0,0.327692,0.5,0.6017359999999999,0.5,0.692672,0.5,0.674496,-0.5,-0.43508800000000003
coriolanus,char_menenius_agrippa,Menenius Agrippa,Anthropic,0.7,0.327692,0.6,0.6017359999999999,0.8,0.692672,0.5,0.674496,-0.7,-0.43508800000000003
coriolanus,char_menenius_agrippa,Menenius Agrippa,Google,0.0,0.327692,0.5,0.6017359999999999,-0.5,0.692672,0.0,0.674496,-0.5,-0.43508800000000003
coriolanus,char_sicinius_velutus,Sicinius Velutus,OpenAI,-0.2,-0.422544,0.0,0.6575759999999999,0.3,0.22902,-0.5,-0.6861119999999999,0.4,0.175956
coriolanus,char_sicinius_velutus,Sicinius Velutus,Anthropic,-0.6,-0.422544,0.7,0.6575759999999999,0.6,0.22902,-0.5,-0.6861119999999999,0.4,0.175956
coriolanus,char_sicinius_velutus,Sicinius Velutus,Google,0.0,-0.422544,0.0,0.6575759999999999,-0.5,0.22902,-0.5,-0.6861119999999999,0.5,0.175956
coriolanus,char_junius_brutus,Junius Brutus,OpenAI,-0.2,-0.38634,0.0,0.6916040000000001,-0.3,0.25349999999999995,-0.8,-0.5817680000000001,0.6,-0.25492
coriolanus,char_junius_brutus,Junius Brutus,Anthropic,-0.6,-0.38634,0.7,0.6916040000000001,0.6,0.25349999999999995,-0.7,-0.5817680000000001,0.5,-0.25492
coriolanus,char_junius_brutus,Junius Brutus,Google,-0.5,-0.38634,-0.5,0.6916040000000001,-0.5,0.25349999999999995,-0.7,-0.5817680000000001,0.5,-0.25492
coriolanus,char_cominius,Cominius,OpenAI,0.0,-0.24404399999999998,0.5,0.7392079999999999,0.5,0.516184,0.0,0.418848,-0.5,-0.48251999999999995
coriolanus,char_cominius,Cominius,Anthropic,-0.5,-0.24404399999999998,0.7,0.7392079999999999,0.6,0.516184,0.5,0.418848,-0.6,-0.48251999999999995
coriolanus,char_cominius,Cominius,Google,0.0,-0.24404399999999998,0.5,0.7392079999999999,-0.5,0.516184,-0.5,0.418848,0.0,-0.48251999999999995
coriolanus,char_volumnia,Volumnia,OpenAI,-0.2,-0.30346799999999996,0.5,0.7228839999999999,0.3,0.560704,-0.6,-0.586008,0.6,0.15852400000000003
coriolanus,char_volumnia,Volumnia,Anthropic,-0.7,-0.30346799999999996,0.8,0.7228839999999999,0.6,0.560704,-0.6,-0.586008,0.7,0.15852400000000003
coriolanus,char_volumnia,Volumnia,Google,0.0,-0.30346799999999996,0.0,0.7228839999999999,-0.5,0.560704,-0.5,-0.586008,0.5,0.15852400000000003
coriolanus,char_tullus_aufidius,Tullus Aufidius,OpenAI,0.0,-0.252584,0.5,0.6535719999999999,0.5,0.52326,-0.5,-0.707704,0.5,0.535492
coriolanus,char_tullus_aufidius,Tullus Aufidius,Anthropic,-0.5,-0.252584,0.5,0.6535719999999999,0.7,0.52326,-0.7,-0.707704,0.8,0.535492
coriolanus,char_tullus_aufidius,Tullus Aufidius,Google,0.0,-0.252584,0.5,0.6535719999999999,-0.5,0.52326,-0.5,-0.707704,0.5,0.535492
coriolanus,char_first_citizen,First Citizen,OpenAI,-0.2,-0.336028,0.0,-0.15620799999999999,0.6,0.5350360000000001,-0.5,-0.391768,0.4,0.27281999999999995
coriolanus,char_first_citizen,First Citizen,Anthropic,-0.6,-0.336028,-0.5,-0.15620799999999999,0.6,0.5350360000000001,-0.4,-0.391768,0.5,0.27281999999999995
coriolanus,char_first_citizen,First Citizen,Google,0.0,-0.336028,-0.5,-0.15620799999999999,0.0,0.5350360000000001,0.5,-0.391768,0.0,0.27281999999999995
coriolanus,char_virgilia,Virgilia,OpenAI,-0.2,-0.38459199999999993,0.0,0.504704,-0.5,-0.46971999999999997,0.5,0.6345319999999999,0.5,0.46047200000000005
coriolanus,char_virgilia,Virgilia,Anthropic,-0.5,-0.38459199999999993,0.5,0.504704,-0.6,-0.46971999999999997,0.6,0.6345319999999999,0.7,0.46047200000000005
coriolanus,char_virgilia,Virgilia,Google,0.0,-0.38459199999999993,0.0,0.504704,-0.5,-0.46971999999999997,0.5,0.6345319999999999,0.5,0.46047200000000005
coriolanus,char_titus_lartius,Titus Lartius,OpenAI,-0.2,-0.12883684210526317,0.6,0.6348526315789474,0.1,0.3613789473684211,0.2,0.36590526315789473,-0.3,-0.4440263157894737
coriolanus,char_titus_lartius,Titus Lartius,Anthropic,-0.5,-0.12883684210526317,0.7,0.6348526315789474,0.6,0.3613789473684211,0.5,0.36590526315789473,-0.6,-0.4440263157894737
coriolanus,char_titus_lartius,Titus Lartius,Google,0.0,-0.12883684210526317,0.5,0.6348526315789474,0.0,0.3613789473684211,0.5,0.36590526315789473,-0.5,-0.4440263157894737
crime_and_punishment,112,Raskolnikov,OpenAI,0.75,0.6883,-0.45,-0.5322333333333334,-0.55,-0.7010666666666667,-0.25,-0.2518,0.85,0.6306333333333334
crime_and_punishment,112,Raskolnikov,Anthropic,0.85,0.6883,-0.65,-0.5322333333333334,-0.4,-0.7010666666666667,-0.3,-0.2518,0.9,0.6306333333333334
crime_and_punishment,112,Raskolnikov,Google,0.75,0.6883,-0.7,-0.5322333333333334,-0.8,-0.7010666666666667,-0.4,-0.2518,0.9,0.6306333333333334
crime_and_punishment,221,Razumihin,OpenAI,0.35,0.3078529411764706,0.15,0.7153,0.8,0.6554058823529412,0.65,0.7940117647058824,0.25,-0.46784117647058826
crime_and_punishment,221,Razumihin,Anthropic,0.3,0.3078529411764706,-0.2,0.7153,0.9,0.6554058823529412,0.7,0.7940117647058824,0.3,-0.46784117647058826
crime_and_punishment,221,Razumihin,Google,0.4,0.3078529411764706,0.5,0.7153,0.9,0.6554058823529412,0.8,0.7940117647058824,-0.2,-0.46784117647058826
crime_and_punishment,257,Sonia,OpenAI,0.1,0.2968117647058824,0.35,-0.5144,-0.55,-0.36813529411764706,0.9,0.6668470588235295,0.65,0.3485
crime_and_punishment,257,Sonia,Anthropic,-0.2,0.2968117647058824,0.1,-0.5144,-0.5,-0.36813529411764706,0.9,0.6668470588235295,0.7,0.3485
crime_and_punishment,257,Sonia,Google,-0.4,0.2968117647058824,0.4,-0.5144,-0.6,-0.36813529411764706,1.0,0.6668470588235295,0.7,0.3485
crime_and_punishment,140,Svidrigaïlov,OpenAI,0.65,0.6265529411764706,-0.45,-0.4330529411764706,0.25,-0.4444294117647059,-0.55,-0.2611117647058824,0.6,0.4601705882352941
crime_and_punishment,140,Svidrigaïlov,Anthropic,0.75,0.6265529411764706,-0.3,-0.4330529411764706,0.4,-0.4444294117647059,-0.5,-0.2611117647058824,0.45,0.4601705882352941
crime_and_punishment,140,Svidrigaïlov,Google,0.8,0.6265529411764706,-0.5,-0.4330529411764706,0.3,-0.4444294117647059,-0.2,-0.2611117647058824,0.7,0.4601705882352941
crime_and_punishment,216,Porfiry,OpenAI,0.65,0.5683,0.55,0.6522,0.35,0.3947,0.05,0.4729882352941176,-0.35,-0.6347
crime_and_punishment,216,Porfiry,Anthropic,0.85,0.5683,0.6,0.6522,0.7,0.3947,0.3,0.4729882352941176,-0.2,-0.6347
crime_and_punishment,216,Porfiry,Google,0.8,0.5683,0.7,0.6522,0.4,0.3947,-0.4,0.4729882352941176,-0.6,-0.6347
crime_and_punishment,138,Dounia,OpenAI,0.2,0.19512941176470588,0.65,0.5959235294117646,-0.1,0.0736,0.75,0.6786705882352941,0.25,-0.3967
crime_and_punishment,138,Dounia,Anthropic,0.3,0.19512941176470588,0.5,0.5959235294117646,0.1,0.0736,0.7,0.6786705882352941,0.3,-0.3967
crime_and_punishment,138,Dounia,Google,0.2,0.19512941176470588,0.6,0.5959235294117646,0.3,0.0736,0.8,0.6786705882352941,-0.3,-0.3967
crime_and_punishment,121,Katerina Ivanovna,OpenAI,0.2,0.25297647058823536,0.35,0.0797,0.25,0.0093,-0.55,-0.3680764705882353,0.9,0.6060941176470588
crime_and_punishment,121,Katerina Ivanovna,Anthropic,0.1,0.25297647058823536,0.3,0.0797,0.7,0.0093,-0.3,-0.3680764705882353,0.85,0.6060941176470588
crime_and_punishment,121,Katerina Ivanovna,Google,0.3,0.25297647058823536,0.7,0.0797,0.5,0.0093,-0.7,-0.3680764705882353,1.0,0.6060941176470588
crime_and_punishment,143,Luzhin,OpenAI,-0.2,-0.5213117647058824,0.7,0.6133,0.2,-0.384,-0.85,-0.6976529411764706,0.55,0.39239999999999997
crime_and_punishment,143,Luzhin,Anthropic,-0.3,-0.5213117647058824,0.6,0.6133,0.4,-0.384,-0.8,-0.6976529411764706,0.3,0.39239999999999997
crime_and_punishment,143,Luzhin,Google,-0.7,-0.5213117647058824,0.9,0.6133,0.3,-0.384,-0.9,-0.6976529411764706,-0.2,0.39239999999999997
cymbeline,char_imogen,Imogen,OpenAI,0.2,0.6757279999999999,0.6,0.6695960000000001,-0.1,0.03768400000000003,0.6,0.784492,0.7,0.053655999999999995
cymbeline,char_imogen,Imogen,Anthropic,0.7,0.6757279999999999,0.6,0.6695960000000001,-0.4,0.03768400000000003,0.8,0.784492,0.7,0.053655999999999995
cymbeline,char_imogen,Imogen,Google,0.5,0.6757279999999999,-0.5,0.6695960000000001,-0.5,0.03768400000000003,0.5,0.784492,0.5,0.053655999999999995
cymbeline,char_cymbeline,Cymbeline,OpenAI,0.0,-0.39717600000000003,0.0,0.204548,0.2,0.164568,-0.3,-0.106684,0.7,0.27100399999999997
cymbeline,char_cymbeline,Cymbeline,Anthropic,-0.6,-0.39717600000000003,0.7,0.204548,0.6,0.164568,-0.4,-0.106684,0.5,0.27100399999999997
cymbeline,char_cymbeline,Cymbeline,Google,0.0,-0.39717600000000003,0.0,0.204548,-0.5,0.164568,0.0,-0.106684,0.5,0.27100399999999997
cymbeline,char_posthumus_leonatus,Posthumus Leonatus,OpenAI,0.0,0.21902400000000002,0.0,-0.03316,-0.5,0.166896,-0.5,-0.11779199999999998,1.0,0.461428
cymbeline,char_posthumus_leonatus,Posthumus Leonatus,Anthropic,0.0,0.21902400000000002,0.3,-0.03316,0.2,0.166896,-0.4,-0.11779199999999998,0.7,0.461428
cymbeline,char_posthumus_leonatus,Posthumus Leonatus,Google,0.5,0.21902400000000002,0.0,-0.03316,-0.5,0.166896,0.0,-0.11779199999999998,0.5,0.461428
cymbeline,char_cloten,Cloten,OpenAI,-0.3,-0.615316,-0.5,-0.61724,0.6,0.46055999999999997,-0.9,-0.782176,0.8,0.70566
cymbeline,char_cloten,Cloten,Anthropic,-0.8,-0.615316,-0.7,-0.61724,0.6,0.46055999999999997,-0.9,-0.782176,0.85,0.70566
cymbeline,char_cloten,Cloten,Google,-0.7,-0.615316,-0.6,-0.61724,0.3,0.46055999999999997,-0.8,-0.782176,0.9,0.70566
cymbeline,char_iachimo,Iachimo,OpenAI,0.2,0.6595359999999999,-0.2,0.26817599999999997,0.6,0.6714359999999999,-0.8,-0.826384,0.5,0.08600399999999997
cymbeline,char_iachimo,Iachimo,Anthropic,0.7,0.6595359999999999,-0.6,0.26817599999999997,0.8,0.6714359999999999,-0.9,-0.826384,0.7,0.08600399999999997
cymbeline,char_iachimo,Iachimo,Google,0.5,0.6595359999999999,0.5,0.26817599999999997,0.0,0.6714359999999999,-0.5,-0.826384,0.5,0.08600399999999997
cymbeline,char_guiderius,Guiderius,OpenAI,0.0,0.16412,0.0,0.323316,-0.5,0.497708,-0.5,0.238412,-0.5,-0.123028
cymbeline,char_guiderius,Guiderius,Anthropic,0.3,0.16412,-0.4,0.323316,0.5,0.497708,-0.3,0.238412,0.6,-0.123028
cymbeline,char_guiderius,Guiderius,Google,0.5,0.16412,0.0,0.323316,-0.5,0.497708,0.5,0.238412,0.0,-0.123028
cymbeline,char_pisanio,Pisanio,OpenAI,0.0,0.29854400000000003,0.5,0.711176,-0.25,-0.13205999999999998,0.75,0.721932,-0.25,-0.21623199999999998
cymbeline,char_pisanio,Pisanio,Anthropic,-0.5,0.29854400000000003,0.7,0.711176,-0.6,-0.13205999999999998,0.8,0.721932,0.3,-0.21623199999999998
cymbeline,char_pisanio,Pisanio,Google,0.0,0.29854400000000003,0.5,0.711176,-0.5,-0.13205999999999998,0.5,0.721932,-0.5,-0.21623199999999998
cymbeline,char_belarius,Belarius,OpenAI,0.3,0.39108799999999994,0.2,0.69824,0.0,-0.27928000000000003,0.7,0.568352,-0.4,-0.222052
cymbeline,char_belarius,Belarius,Anthropic,0.6,0.39108799999999994,0.7,0.69824,-0.4,-0.27928000000000003,0.8,0.568352,-0.6,-0.222052
cymbeline,char_belarius,Belarius,Google,0.5,0.39108799999999994,0.5,0.69824,-0.5,-0.27928000000000003,0.5,0.568352,-0.5,-0.222052
cymbeline,char_arviragus,Arviragus,OpenAI,0.3,0.16710399999999997,0.0,0.431564,0.6,0.249812,0.8,0.616716,-0.3,-0.3828
cymbeline,char_arviragus,Arviragus,Anthropic,0.6,0.16710399999999997,-0.4,0.431564,0.7,0.249812,0.8,0.616716,0.5,-0.3828
cymbeline,char_arviragus,Arviragus,Google,0.5,0.16710399999999997,0.0,0.431564,0.5,0.249812,0.5,0.616716,-0.5,-0.3828
cymbeline,char_queen,Queen,OpenAI,0.3,-0.064124,0.2,0.6831200000000001,0.0,0.412728,-0.6,-0.576612,0.5,-0.04388399999999999
cymbeline,char_queen,Queen,Anthropic,-0.7,-0.064124,0.8,0.6831200000000001,0.6,0.412728,-0.9,-0.576612,0.7,-0.04388399999999999
cymbeline,char_queen,Queen,Google,0.5,-0.064124,0.5,0.6831200000000001,-0.5,0.412728,-0.5,-0.576612,0.5,-0.04388399999999999
david_copperfield,0,David Copperfield,OpenAI,0.55,0.6027333333333335,0.05,0.22426666666666667,0.1,0.4265,0.45,0.5152666666666667,0.25,0.20430000000000006
david_copperfield,0,David Copperfield,Anthropic,0.65,0.6027333333333335,-0.2,0.22426666666666667,0.5,0.4265,0.7,0.5152666666666667,0.4,0.20430000000000006
david_copperfield,0,David Copperfield,Google,0.8,0.6027333333333335,0.3,0.22426666666666667,0.4,0.4265,0.8,0.5152666666666667,0.5,0.20430000000000006
david_copperfield,230,Mr. Micawber,OpenAI,0.75,0.4990117647058823,-0.55,-0.6645470588235294,0.8,0.5653294117647059,0.6,0.6322411764705883,0.35,-0.2583529411764706
david_copperfield,230,Mr. Micawber,Anthropic,0.7,0.4990117647058823,-0.8,-0.6645470588235294,0.85,0.5653294117647059,0.6,0.6322411764705883,0.65,-0.2583529411764706
david_copperfield,230,Mr. Micawber,Google,0.8,0.4990117647058823,-0.9,-0.6645470588235294,0.8,0.5653294117647059,0.7,0.6322411764705883,0.6,-0.2583529411764706
david_copperfield,229,Traddles,OpenAI,-0.4,-0.44138235294117645,0.75,0.738935294117647,0.25,-0.16432941176470592,0.85,0.7292352941176471,-0.2,-0.38136470588235294
david_copperfield,229,Traddles,Anthropic,-0.3,-0.44138235294117645,0.6,0.738935294117647,0.5,-0.16432941176470592,0.85,0.7292352941176471,-0.5,-0.38136470588235294
david_copperfield,229,Traddles,Google,-0.9,-0.44138235294117645,0.9,0.738935294117647,0.6,-0.16432941176470592,0.9,0.7292352941176471,-0.8,-0.38136470588235294
